player_name,team,season,runs,balls_faced,outs,fours,sixes,strike_rate,balls_bowled,runs_conceded,wickets,overs,economy,is_batsman,is_bowler,is_allrounder,is_pure_batsman,is_pure_bowler,fantasy_points
MC Henriques,Punjab Kings,2021,31.0,32.0,2.0,0.0,1.0,96.875,60.0,45.0,4.0,10.0,4.5,False,True,False,False,True,143.0
RP Meredith,Punjab Kings,2021,0.0,0.0,0.0,0.0,0.0,0.0,102.0,169.0,4.0,17.0,9.941176470588236,False,True,False,False,True,100.0
N Pooran,Punjab Kings,2021,85.0,76.0,10.0,3.0,5.0,111.84210526315789,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,98.0
JA Richardson,Punjab Kings,2021,15.0,24.0,2.0,2.0,0.0,62.5,66.0,117.0,3.0,11.0,10.636363636363637,False,True,False,False,True,92.0
NT Ellis,Punjab Kings,2021,18.0,16.0,1.0,0.0,1.0,112.5,66.0,90.0,1.0,11.0,8.181818181818182,False,True,False,False,True,45.0
M Ashwin,Punjab Kings,2021,15.0,24.0,2.0,1.0,0.0,62.5,66.0,97.0,1.0,11.0,8.818181818181818,False,True,False,False,True,41.0
FA Allen,Punjab Kings,2021,6.0,11.0,1.0,0.0,0.0,54.54545454545455,66.0,90.0,1.0,11.0,8.181818181818182,False,True,False,False,True,31.0
DJ Malan,Punjab Kings,2021,26.0,26.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,29.0
IC Porel,Punjab Kings,2021,0.0,0.0,0.0,0.0,0.0,0.0,24.0,39.0,1.0,4.0,9.75,False,False,False,False,False,25.0
P Simran Singh,Punjab Kings,2021,19.0,23.0,2.0,1.0,1.0,82.6086956521739,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,22.0
Mandeep Singh,Punjab Kings,2021,15.0,13.0,1.0,2.0,0.0,115.38461538461539,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,17.0
AU Rashid,Punjab Kings,2021,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,3.0,11.666666666666666,False,False,False,False,False,0.0
Jalaj S Saxena,Punjab Kings,2021,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,0.0,3.0,9.0,False,False,False,False,False,0.0
SN Khan,Punjab Kings,2021,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.0
SV Samson,Rajasthan Royals,2021,484.0,351.0,12.0,45.0,17.0,137.8917378917379,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,563.0
CH Morris,Rajasthan Royals,2021,67.0,49.0,5.0,2.0,5.0,136.73469387755102,246.0,376.0,15.0,41.0,9.170731707317072,False,True,False,False,True,454.0
R Tewatia,Rajasthan Royals,2021,155.0,147.0,10.0,11.0,6.0,105.4421768707483,222.0,340.0,8.0,37.0,9.18918918918919,True,True,True,False,False,378.0
C Sakariya,Rajasthan Royals,2021,16.0,24.0,4.0,2.0,0.0,66.66666666666667,312.0,426.0,14.0,52.0,8.192307692307692,False,True,False,False,True,368.0
Mustafizur Rahman,Rajasthan Royals,2021,8.0,14.0,0.0,0.0,1.0,57.142857142857146,311.0,436.0,14.0,51.833333333333336,8.411575562700964,False,True,False,False,True,360.0
JC Buttler,Rajasthan Royals,2021,254.0,164.0,7.0,27.0,13.0,154.8780487804878,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,317.0
YBK Jaiswal,Rajasthan Royals,2021,249.0,168.0,10.0,32.0,10.0,148.21428571428572,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,311.0
S Dube,Rajasthan Royals,2021,230.0,193.0,8.0,18.0,10.0,119.17098445595855,30.0,49.0,0.0,5.0,9.8,True,False,False,True,False,268.0
E Lewis,Rajasthan Royals,2021,151.0,93.0,5.0,18.0,7.0,162.36559139784947,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,193.0
JD Unadkat,Rajasthan Royals,2021,41.0,29.0,2.0,3.0,2.0,141.3793103448276,132.0,168.0,4.0,22.0,7.636363636363637,False,True,False,False,True,158.0
DA Miller,Rajasthan Royals,2021,124.0,113.0,5.0,11.0,3.0,109.73451327433628,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,141.0
MK Lomror,Rajasthan Royals,2021,94.0,73.0,3.0,3.0,6.0,128.76712328767124,42.0,47.0,1.0,7.0,6.714285714285714,False,False,False,False,False,134.0
R Parag,Rajasthan Royals,2021,93.0,82.0,8.0,6.0,4.0,113.41463414634147,37.0,73.0,1.0,6.166666666666667,11.837837837837839,False,False,False,False,False,132.0
Kartik Tyagi,Rajasthan Royals,2021,2.0,4.0,1.0,0.0,0.0,50.0,84.0,124.0,4.0,14.0,8.857142857142858,False,True,False,False,True,102.0
GD Phillips,Rajasthan Royals,2021,26.0,32.0,2.0,1.0,2.0,81.25,12.0,20.0,1.0,2.0,10.0,False,False,False,False,False,56.0
M Vohra,Rajasthan Royals,2021,42.0,39.0,4.0,5.0,2.0,107.6923076923077,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,51.0
LS Livingstone,Rajasthan Royals,2021,42.0,41.0,5.0,3.0,1.0,102.4390243902439,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,47.0
S Gopal,Rajasthan Royals,2021,7.0,5.0,1.0,0.0,1.0,140.0,42.0,84.0,0.0,7.0,12.0,False,False,False,False,False,9.0
T Shamsi,Rajasthan Royals,2021,2.0,4.0,0.0,0.0,0.0,50.0,24.0,34.0,0.0,4.0,8.5,False,False,False,False,False,2.0
Akash Singh,Rajasthan Royals,2021,0.0,0.0,0.0,0.0,0.0,0.0,24.0,39.0,0.0,4.0,9.75,False,False,False,False,False,0.0
Anuj Rawat,Rajasthan Royals,2021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.0
BA Stokes,Rajasthan Royals,2021,0.0,3.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,12.0,False,False,False,False,False,0.0
K Yadav,Rajasthan Royals,2021,0.0,4.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,2.0,8.0,False,False,False,False,False,0.0
M Markande,Rajasthan Royals,2021,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,3.0,8.666666666666666,False,False,False,False,False,0.0
HV Patel,Royal Challengers Bangalore,2021,59.0,46.0,4.0,6.0,2.0,128.2608695652174,338.0,459.0,32.0,56.333333333333336,8.14792899408284,False,True,False,False,True,869.0
GJ Maxwell,Royal Challengers Bangalore,2021,513.0,354.0,11.0,48.0,21.0,144.91525423728814,96.0,135.0,3.0,16.0,8.4375,True,True,True,False,False,688.0
D Padikkal,Royal Challengers Bangalore,2021,411.0,327.0,13.0,44.0,14.0,125.68807339449542,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,483.0
V Kohli,Royal Challengers Bangalore,2021,405.0,337.0,14.0,43.0,9.0,120.17804154302671,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,466.0
YS Chahal,Royal Challengers Bangalore,2021,10.0,27.0,0.0,0.0,0.0,37.03703703703704,318.0,374.0,18.0,53.0,7.056603773584905,False,True,False,False,True,460.0
AB de Villiers,Royal Challengers Bangalore,2021,313.0,211.0,10.0,23.0,16.0,148.34123222748815,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,378.0
KA Jamieson,Royal Challengers Bangalore,2021,65.0,55.0,3.0,5.0,3.0,118.18181818181819,168.0,269.0,9.0,28.0,9.607142857142858,False,True,False,False,True,301.0
Mohammed Siraj,Royal Challengers Bangalore,2021,20.0,26.0,1.0,1.0,1.0,76.92307692307692,312.0,353.0,11.0,52.0,6.788461538461538,False,True,False,False,True,298.0
Shahbaz Ahmed,Royal Challengers Bangalore,2021,59.0,53.0,7.0,4.0,2.0,111.32075471698113,84.0,92.0,7.0,14.0,6.571428571428571,False,True,False,False,True,242.0
KS Bharat,Royal Challengers Bangalore,2021,191.0,154.0,5.0,10.0,8.0,124.02597402597402,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,217.0
DT Christian,Royal Challengers Bangalore,2021,14.0,23.0,4.0,1.0,0.0,60.869565217391305,100.0,155.0,4.0,16.666666666666668,9.3,False,True,False,False,True,115.0
Washington Sundar,Royal Challengers Bangalore,2021,31.0,46.0,4.0,2.0,0.0,67.3913043478261,96.0,118.0,3.0,16.0,7.375,False,True,False,False,True,108.0
RM Patidar,Royal Challengers Bangalore,2021,71.0,62.0,4.0,3.0,3.0,114.51612903225806,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,80.0
GHS Garton,Royal Challengers Bangalore,2021,2.0,4.0,1.0,0.0,0.0,50.0,90.0,135.0,3.0,15.0,9.0,False,True,False,False,True,77.0
DR Sams,Royal Challengers Bangalore,2021,6.0,6.0,1.0,0.0,0.0,100.0,36.0,39.0,1.0,6.0,6.5,False,False,False,False,False,31.0
KW Richardson,Royal Challengers Bangalore,2021,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,1.0,3.0,9.666666666666666,False,False,False,False,False,25.0
Sachin Baby,Royal Challengers Bangalore,2021,7.0,16.0,1.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,7.0
Navdeep Saini,Royal Challengers Bangalore,2021,2.0,4.0,1.0,0.0,0.0,50.0,24.0,52.0,0.0,4.0,13.0,False,False,False,False,False,2.0
PWH de Silva,Royal Challengers Bangalore,2021,1.0,2.0,1.0,0.0,0.0,50.0,36.0,60.0,0.0,6.0,10.0,False,False,False,False,False,1.0
TH David,Royal Challengers Bangalore,2021,1.0,3.0,1.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1.0
Rashid Khan,Sunrisers Hyderabad,2021,83.0,66.0,8.0,9.0,2.0,125.75757575757575,342.0,380.0,18.0,57.0,6.666666666666667,False,True,False,False,True,546.0
JO Holder,Sunrisers Hyderabad,2021,85.0,70.0,6.0,2.0,6.0,121.42857142857143,191.0,247.0,16.0,31.833333333333332,7.7591623036649215,False,True,False,False,True,499.0
MK Pandey,Sunrisers Hyderabad,2021,292.0,235.0,6.0,21.0,10.0,124.25531914893617,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,333.0
JM Bairstow,Sunrisers Hyderabad,2021,248.0,175.0,6.0,20.0,15.0,141.71428571428572,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,308.0
KS Williamson,Sunrisers Hyderabad,2021,270.0,237.0,6.0,30.0,2.0,113.92405063291139,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,304.0
DA Warner,Sunrisers Hyderabad,2021,197.0,184.0,6.0,15.0,6.0,107.06521739130434,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,224.0
Abhishek Sharma,Sunrisers Hyderabad,2021,98.0,75.0,6.0,7.0,4.0,130.66666666666666,60.0,64.0,4.0,10.0,6.4,False,True,False,False,True,213.0
B Kumar,Sunrisers Hyderabad,2021,34.0,30.0,1.0,3.0,0.0,113.33333333333333,252.0,335.0,6.0,42.0,7.976190476190476,False,True,False,False,True,187.0
S Kaul,Sunrisers Hyderabad,2021,8.0,8.0,0.0,1.0,0.0,100.0,180.0,247.0,7.0,30.0,8.233333333333333,False,True,False,False,True,184.0
JJ Roy,Sunrisers Hyderabad,2021,150.0,120.0,5.0,21.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,173.0
Abdul Samad,Sunrisers Hyderabad,2021,111.0,87.0,9.0,4.0,8.0,127.58620689655173,6.0,9.0,1.0,1.0,9.0,False,False,False,False,False,156.0
WP Saha,Sunrisers Hyderabad,2021,131.0,139.0,9.0,7.0,5.0,94.24460431654676,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,148.0
V Shankar,Sunrisers Hyderabad,2021,58.0,52.0,5.0,1.0,3.0,111.53846153846153,66.0,100.0,3.0,11.0,9.090909090909092,False,True,False,False,True,140.0
KK Ahmed,Sunrisers Hyderabad,2021,1.0,2.0,1.0,0.0,0.0,50.0,162.0,219.0,5.0,27.0,8.11111111111111,False,True,False,False,True,126.0
Mohammad Nabi,Sunrisers Hyderabad,2021,34.0,20.0,3.0,3.0,2.0,170.0,48.0,86.0,2.0,8.0,10.75,False,False,False,False,False,101.0
Sandeep Sharma,Sunrisers Hyderabad,2021,8.0,7.0,0.0,1.0,0.0,114.28571428571429,141.0,203.0,3.0,23.5,8.638297872340425,False,True,False,False,True,84.0
PK Garg,Sunrisers Hyderabad,2021,72.0,74.0,5.0,2.0,3.0,97.29729729729729,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,80.0
KM Jadhav,Sunrisers Hyderabad,2021,55.0,52.0,4.0,2.0,2.0,105.76923076923077,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,61.0
Mujeeb Ur Rahman,Sunrisers Hyderabad,2021,1.0,1.0,0.0,0.0,0.0,100.0,24.0,29.0,2.0,4.0,7.25,False,False,False,False,False,51.0
T Natarajan,Sunrisers Hyderabad,2021,0.0,0.0,0.0,0.0,0.0,0.0,48.0,69.0,2.0,8.0,8.625,False,False,False,False,False,50.0
Umran Malik,Sunrisers Hyderabad,2021,0.0,0.0,0.0,0.0,0.0,0.0,72.0,96.0,2.0,12.0,8.0,False,True,False,False,True,50.0
S Nadeem,Sunrisers Hyderabad,2021,0.0,1.0,1.0,0.0,0.0,0.0,24.0,36.0,1.0,4.0,9.0,False,False,False,False,False,25.0
J Suchith,Sunrisers Hyderabad,2021,14.0,6.0,0.0,2.0,1.0,233.33333333333334,42.0,66.0,0.0,7.0,9.428571428571429,False,False,False,False,False,18.0
Virat Singh,Sunrisers Hyderabad,2021,15.0,26.0,2.0,1.0,0.0,57.69230769230769,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,16.0
MM Ali,Chennai Super Kings,2022,244.0,177.0,10.0,24.0,11.0,137.85310734463278,143.0,158.0,8.0,23.833333333333332,6.629370629370629,True,True,True,False,False,490.0
RD Gaikwad,Chennai Super Kings,2022,368.0,289.0,14.0,33.0,14.0,127.33564013840831,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,429.0
DJ Bravo,Chennai Super Kings,2022,23.0,24.0,2.0,1.0,1.0,95.83333333333333,206.0,299.0,16.0,34.333333333333336,8.70873786407767,False,True,False,False,True,426.0
Mukesh Choudhary,Chennai Super Kings,2022,6.0,6.0,0.0,1.0,0.0,100.0,273.0,424.0,16.0,45.5,9.31868131868132,False,True,False,False,True,407.0
S Dube,Chennai Super Kings,2022,289.0,184.0,9.0,22.0,16.0,157.06521739130434,12.0,36.0,0.0,2.0,18.0,True,False,False,True,False,353.0
AT Rayudu,Chennai Super Kings,2022,274.0,223.0,10.0,25.0,15.0,122.86995515695067,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,329.0
DP Conway,Chennai Super Kings,2022,252.0,172.0,6.0,23.0,12.0,146.51162790697674,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,309.0
M Theekshana,Chennai Super Kings,2022,7.0,7.0,1.0,0.0,1.0,100.0,210.0,261.0,12.0,35.0,7.457142857142857,False,True,False,False,True,309.0
RV Uthappa,Chennai Super Kings,2022,230.0,170.0,11.0,19.0,14.0,135.2941176470588,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,277.0
MS Dhoni,Chennai Super Kings,2022,232.0,186.0,7.0,21.0,10.0,124.73118279569893,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,273.0
RA Jadeja,Chennai Super Kings,2022,116.0,98.0,6.0,6.0,5.0,118.36734693877551,198.0,248.0,5.0,33.0,7.515151515151516,False,True,False,False,True,257.0
D Pretorius,Chennai Super Kings,2022,44.0,28.0,4.0,3.0,3.0,157.14285714285714,126.0,210.0,6.0,21.0,10.0,False,True,False,False,True,213.0
MJ Santner,Chennai Super Kings,2022,22.0,27.0,2.0,3.0,0.0,81.48148148148148,114.0,130.0,4.0,19.0,6.842105263157895,False,True,False,False,True,125.0
Simarjeet Singh,Chennai Super Kings,2022,7.0,8.0,1.0,0.0,0.0,87.5,108.0,138.0,4.0,18.0,7.666666666666667,False,True,False,False,True,107.0
CJ Jordan,Chennai Super Kings,2022,11.0,8.0,1.0,0.0,0.0,137.5,77.0,135.0,2.0,12.833333333333334,10.519480519480519,False,True,False,False,True,61.0
M Pathirana,Chennai Super Kings,2022,0.0,0.0,0.0,0.0,0.0,0.0,41.0,52.0,2.0,6.833333333333333,7.609756097560975,False,False,False,False,False,50.0
PH Solanki,Chennai Super Kings,2022,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,2.0,6.0,6.333333333333333,False,False,False,False,False,50.0
N Jagadeesan,Chennai Super Kings,2022,40.0,37.0,1.0,3.0,1.0,108.10810810810811,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,45.0
TU Deshpande,Chennai Super Kings,2022,0.0,0.0,0.0,0.0,0.0,0.0,42.0,63.0,1.0,7.0,9.0,False,False,False,False,False,25.0
AF Milne,Chennai Super Kings,2022,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,2.5,7.6,False,False,False,False,False,0.0
Kuldeep Yadav,Delhi Capitals,2022,48.0,52.0,1.0,3.0,2.0,92.3076923076923,298.0,419.0,21.0,49.666666666666664,8.436241610738255,False,True,False,False,True,580.0
DA Warner,Delhi Capitals,2022,432.0,286.0,9.0,52.0,15.0,151.04895104895104,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,524.0
SN Thakur,Delhi Capitals,2022,120.0,87.0,8.0,7.0,7.0,137.93103448275863,290.0,473.0,15.0,48.333333333333336,9.786206896551723,False,True,False,False,True,516.0
RR Pant,Delhi Capitals,2022,340.0,222.0,11.0,35.0,16.0,153.15315315315314,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,417.0
KK Ahmed,Delhi Capitals,2022,0.0,2.0,2.0,0.0,0.0,0.0,235.0,315.0,16.0,39.166666666666664,8.042553191489361,False,True,False,False,True,400.0
MR Marsh,Delhi Capitals,2022,251.0,189.0,7.0,19.0,14.0,132.8042328042328,72.0,102.0,4.0,12.0,8.5,True,True,True,False,False,398.0
AR Patel,Delhi Capitals,2022,182.0,120.0,3.0,12.0,10.0,151.66666666666666,258.0,321.0,6.0,43.0,7.465116279069767,True,True,True,False,False,374.0
PP Shaw,Delhi Capitals,2022,283.0,185.0,10.0,37.0,10.0,152.97297297297297,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,350.0
R Powell,Delhi Capitals,2022,250.0,167.0,10.0,10.0,22.0,149.7005988023952,6.0,17.0,0.0,1.0,17.0,True,False,False,True,False,314.0
Lalit Yadav,Delhi Capitals,2022,161.0,144.0,6.0,11.0,7.0,111.80555555555556,108.0,150.0,4.0,18.0,8.333333333333334,True,True,True,False,False,286.0
A Nortje,Delhi Capitals,2022,1.0,6.0,0.0,0.0,0.0,16.666666666666668,134.0,217.0,9.0,22.333333333333332,9.716417910447761,False,True,False,False,True,226.0
Mustafizur Rahman,Delhi Capitals,2022,3.0,5.0,0.0,0.0,0.0,60.0,192.0,244.0,8.0,32.0,7.625,False,True,False,False,True,203.0
SN Khan,Delhi Capitals,2022,91.0,67.0,3.0,9.0,2.0,135.82089552238807,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,104.0
C Sakariya,Delhi Capitals,2022,0.0,0.0,0.0,0.0,0.0,0.0,66.0,84.0,3.0,11.0,7.636363636363637,False,True,False,False,True,75.0
TL Seifert,Delhi Capitals,2022,24.0,19.0,2.0,4.0,0.0,126.3157894736842,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,28.0
Mandeep Singh,Delhi Capitals,2022,18.0,23.0,3.0,4.0,0.0,78.26086956521739,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,22.0
KS Bharat,Delhi Capitals,2022,8.0,7.0,2.0,2.0,0.0,114.28571428571429,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,10.0
RV Patel,Delhi Capitals,2022,6.0,3.0,1.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,8.0
KL Nagarkoti,Delhi Capitals,2022,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,2.0,14.5,False,False,False,False,False,0.0
HH Pandya,Gujarat Titans,2022,487.0,370.0,9.0,49.0,12.0,131.6216216216216,183.0,222.0,8.0,30.5,7.278688524590164,True,True,True,False,False,760.0
Rashid Khan,Gujarat Titans,2022,91.0,44.0,4.0,3.0,9.0,206.8181818181818,383.0,421.0,19.0,63.833333333333336,6.595300261096606,False,True,False,False,True,597.0
DA Miller,Gujarat Titans,2022,481.0,335.0,7.0,32.0,23.0,143.5820895522388,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,569.0
Shubman Gill,Gujarat Titans,2022,483.0,362.0,14.0,51.0,11.0,133.4254143646409,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,556.0
Mohammed Shami,Gujarat Titans,2022,0.0,0.0,0.0,0.0,0.0,0.0,366.0,488.0,20.0,61.0,8.0,False,True,False,False,True,500.0
WP Saha,Gujarat Titans,2022,317.0,259.0,9.0,40.0,7.0,122.39382239382239,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,371.0
LH Ferguson,Gujarat Titans,2022,5.0,4.0,2.0,1.0,0.0,125.0,286.0,427.0,12.0,47.666666666666664,8.958041958041958,False,True,False,False,True,306.0
Yash Dayal,Gujarat Titans,2022,0.0,1.0,1.0,0.0,0.0,0.0,192.0,296.0,11.0,32.0,9.25,False,True,False,False,True,275.0
R Tewatia,Gujarat Titans,2022,217.0,147.0,7.0,22.0,9.0,147.61904761904762,36.0,76.0,0.0,6.0,12.666666666666666,True,False,False,True,False,267.0
MS Wade,Gujarat Titans,2022,157.0,138.0,9.0,23.0,2.0,113.76811594202898,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,184.0
AS Joseph,Gujarat Titans,2022,5.0,7.0,1.0,0.0,0.0,71.42857142857143,180.0,264.0,7.0,30.0,8.8,False,True,False,False,True,180.0
B Sai Sudharsan,Gujarat Titans,2022,145.0,113.0,4.0,14.0,3.0,128.31858407079645,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,165.0
R Sai Kishore,Gujarat Titans,2022,0.0,0.0,0.0,0.0,0.0,0.0,96.0,121.0,6.0,16.0,7.5625,False,True,False,False,True,150.0
A Manohar,Gujarat Titans,2022,108.0,75.0,6.0,14.0,3.0,144.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,138.0
PJ Sangwan,Gujarat Titans,2022,2.0,5.0,1.0,0.0,0.0,40.0,54.0,65.0,3.0,9.0,7.222222222222222,False,False,False,False,False,77.0
DG Nalkande,Gujarat Titans,2022,0.0,0.0,0.0,0.0,0.0,0.0,31.0,59.0,2.0,5.166666666666667,11.419354838709678,False,False,False,False,False,50.0
VR Aaron,Gujarat Titans,2022,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,2.0,5.0,10.4,False,False,False,False,False,50.0
V Shankar,Gujarat Titans,2022,19.0,35.0,4.0,1.0,0.0,54.285714285714285,9.0,15.0,0.0,1.5,10.0,False,False,False,False,False,20.0
AD Russell,Kolkata Knight Riders,2022,335.0,189.0,9.0,18.0,32.0,177.24867724867724,169.0,278.0,17.0,28.166666666666668,9.8698224852071,True,True,True,False,False,852.0
UT Yadav,Kolkata Knight Riders,2022,55.0,40.0,4.0,4.0,4.0,137.5,288.0,339.0,16.0,48.0,7.0625,False,True,False,False,True,467.0
SS Iyer,Kolkata Knight Riders,2022,401.0,298.0,13.0,41.0,11.0,134.56375838926175,6.0,7.0,0.0,1.0,7.0,True,False,False,True,False,464.0
N Rana,Kolkata Knight Riders,2022,361.0,249.0,13.0,29.0,22.0,144.97991967871485,12.0,23.0,0.0,2.0,11.5,True,False,False,True,False,444.0
TG Southee,Kolkata Knight Riders,2022,2.0,12.0,4.0,0.0,0.0,16.666666666666668,210.0,275.0,14.0,35.0,7.857142857142857,False,True,False,False,True,352.0
SP Narine,Kolkata Knight Riders,2022,71.0,40.0,7.0,6.0,6.0,177.5,336.0,312.0,9.0,56.0,5.571428571428571,False,True,False,False,True,334.0
PJ Cummins,Kolkata Knight Riders,2022,63.0,23.0,4.0,5.0,6.0,273.9130434782609,119.0,212.0,7.0,19.833333333333332,10.6890756302521,False,True,False,False,True,265.0
RK Singh,Kolkata Knight Riders,2022,174.0,117.0,5.0,17.0,7.0,148.71794871794873,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,215.0
VR Iyer,Kolkata Knight Riders,2022,182.0,169.0,11.0,17.0,7.0,107.6923076923077,24.0,46.0,0.0,4.0,11.5,True,False,False,True,False,213.0
SW Billings,Kolkata Knight Riders,2022,169.0,137.0,7.0,9.0,10.0,123.35766423357664,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,198.0
CV Varun,Kolkata Knight Riders,2022,12.0,18.0,0.0,2.0,0.0,66.66666666666667,235.0,331.0,6.0,39.166666666666664,8.451063829787234,False,True,False,False,True,164.0
AM Rahane,Kolkata Knight Riders,2022,133.0,128.0,7.0,14.0,4.0,103.90625,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,155.0
Shivam Mavi,Kolkata Knight Riders,2022,3.0,7.0,2.0,0.0,0.0,42.857142857142854,132.0,227.0,5.0,22.0,10.318181818181818,False,True,False,False,True,128.0
AJ Finch,Kolkata Knight Riders,2022,86.0,61.0,5.0,10.0,3.0,140.98360655737704,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,112.0
Harshit Rana,Kolkata Knight Riders,2022,2.0,2.0,1.0,0.0,0.0,100.0,30.0,51.0,1.0,5.0,10.2,False,False,False,False,False,27.0
AS Roy,Kolkata Knight Riders,2022,0.0,2.0,1.0,0.0,0.0,0.0,42.0,55.0,1.0,7.0,7.857142857142857,False,False,False,False,False,25.0
SP Jackson,Kolkata Knight Riders,2022,23.0,26.0,4.0,0.0,1.0,88.46153846153847,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,25.0
B Indrajith,Kolkata Knight Riders,2022,21.0,30.0,3.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,23.0
Rasikh Salam,Kolkata Knight Riders,2022,7.0,6.0,1.0,1.0,0.0,116.66666666666667,24.0,28.0,0.0,4.0,7.0,False,False,False,False,False,8.0
Aman Hakim Khan,Kolkata Knight Riders,2022,5.0,3.0,1.0,1.0,0.0,166.66666666666666,6.0,13.0,0.0,1.0,13.0,False,False,False,False,False,6.0
A Tomar,Kolkata Knight Riders,2022,4.0,8.0,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,5.0
KL Rahul,Lucknow Super Giants,2022,616.0,454.0,11.0,45.0,30.0,135.68281938325993,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,721.0
Q de Kock,Lucknow Super Giants,2022,508.0,340.0,14.0,47.0,23.0,149.41176470588235,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,611.0
DJ Hooda,Lucknow Super Giants,2022,451.0,329.0,13.0,36.0,18.0,137.08206686930092,24.0,43.0,1.0,4.0,10.75,True,False,False,True,False,548.0
Avesh Khan,Lucknow Super Giants,2022,22.0,13.0,1.0,0.0,3.0,169.23076923076923,286.0,416.0,18.0,47.666666666666664,8.727272727272727,False,True,False,False,True,488.0
KH Pandya,Lucknow Super Giants,2022,183.0,145.0,9.0,16.0,4.0,126.20689655172414,228.0,265.0,10.0,38.0,6.973684210526316,True,True,True,False,False,457.0
